Store_ID,Vendor_ID,Product_SKU,Revenue,Units_Sold,Transaction_ID,Day,Month,Year,Quarter,StoreName,VendorName,Category,Product_Brand,Discount_Applied,Customer_Segment,Sales_Channel
ST0027,VND0007,LG-OLED55,139999,1,TXN001667,11,5,2023,2,MobileWorld Surat,Nikon India,Television,LG,0.3,Gaming,Online
ST0002,VND0050,TAM-2870,143998,2,TXN001668,6,5,2024,2,ElectroMart Delhi,Oppo India,Camera,Tamron,0.2,Professional,Online
ST0004,VND0050,JAB-75T,10659,1,TXN001669,11,3,2023,1,CompuZone Chennai,Oppo India,Audio,Jabra,0.18,Fitness,Online
ST0027,VND0045,SAM-GAL23,265997,5,TXN001670,22,3,2024,1,MobileWorld Surat,Steam India,Smartphones,Samsung,0.3,Student,Online
ST0034,VND0025,RAZ-BLA17,163999,1,TXN001671,7,7,2023,3,TechSavvy Pune,Microsoft India,Gaming Laptops,Razer,0.18,Fitness,In-Store
ST0017,VND0007,APL-IPD11,303996,4,TXN001672,7,5,2022,2,BudgetTech Nagpur,Nikon India,Tablets,Apple,0.05,Premium,Online
ST0035,VND0036,LEN-T14,116998,2,TXN001673,1,10,2024,4,GadgetGalaxy Jaipur,AMD India,Laptops,Lenovo,0.22,Business,Online
ST0046,VND0033,INT-I712K,31499,1,TXN001674,17,10,2024,4,GadgetCrave Delhi,Tamron India,Processors,Intel,0.3,Student,In-Store
ST0041,VND0002,VIV-X90,71499,2,TXN001675,13,11,2022,4,TechPlaza Surat,Samsung Electronics,Smartphones,Vivo,0.35,Adventure,In-Store
ST0009,VND0009,XIA-MI12,31999,1,TXN001676,25,10,2022,4,HomeTech Jaipur,Bose India,Smartphones,Xiaomi,0.2,Adventure,In-Store
ST0035,VND0033,ASU-ROG17,207999,2,TXN001677,23,4,2022,2,GadgetGalaxy Jaipur,Tamron India,Gaming Laptops,Asus,0.35,Business,Online
ST0014,VND0022,SAM-TAB8,92397,3,TXN001678,4,5,2022,2,AudioWorld Kochi,Harman Kardon,Tablets,Samsung,0.12,Adventure,In-Store
ST0009,VND0009,PAN-GH6,311998,2,TXN001679,27,6,2024,2,HomeTech Jaipur,Bose India,Camera,Panasonic,0.22,Business,In-Store
ST0050,VND0011,NVI-RTX40,79199,1,TXN001680,22,6,2023,2,TechSphere Kolkata,Sony India,Graphics Cards,Nvidia,0.12,Professional,Online
ST0028,VND0009,MIC-SF8,248397,3,TXN001681,4,8,2023,3,DroneHub Bangalore,Bose India,Tablets,Microsoft,0.08,Professional,In-Store
ST0019,VND0013,LG-GRAM17,311997,4,TXN001682,22,12,2023,4,FitTech Coimbatore,TCL India,Laptops,LG,0.22,Premium,In-Store
ST0004,VND0029,ALI-M15,168997,4,TXN001683,14,9,2022,3,CompuZone Chennai,Alienware India,Gaming Laptops,Alienware,0.35,Student,In-Store
ST0048,VND0047,PHI-55PUS,55999,1,TXN001684,9,12,2023,4,ElectroFlow Chennai,Nothing India,Television,Philips,0.3,Premium,In-Store
ST0010,VND0028,PHI-55PUS,179998,3,TXN001685,23,4,2022,2,MobileMart Lucknow,Realme India,Television,Philips,0.25,Student,In-Store
ST0047,VND0035,HP-PAV15,35749,1,TXN001686,24,8,2022,3,TechFusion Bangalore,Intel India,Laptops,HP,0.35,Student,In-Store
ST0012,VND0030,TAM-2870,233997,4,TXN001687,21,9,2022,3,SmartChoice Bhopal,Polk Audio,Camera,Tamron,0.35,Mass Market,Online
ST0013,VND0027,SAM-TAB8,22749,1,TXN001688,2,3,2022,1,WearTech Nagpur,LG Electronics,Tablets,Samsung,0.35,Gaming,Online
ST0005,VND0001,NVI-RTX40,58499,1,TXN001689,16,11,2023,4,PhotoPro Kolkata,Apple Store Partner,Graphics Cards,Nvidia,0.35,Fitness,Online
ST0048,VND0021,TAM-2870,116999,2,TXN001690,20,1,2023,1,ElectroFlow Chennai,Acer India,Camera,Tamron,0.35,Premium,Online
ST0008,VND0010,RAZ-BLA17,491998,3,TXN001691,8,7,2022,3,iStore Ahmedabad,Dell India,Gaming Laptops,Razer,0.18,Business,Online
ST0012,VND0041,HUA-P60,62999,1,TXN001692,24,5,2022,2,SmartChoice Bhopal,Kinesis India,Smartphones,Huawei,0.1,Fitness,Online
ST0049,VND0023,KIN-K380,4798,2,TXN001693,11,12,2024,4,DigitalEdge Hyderabad,Panasonic India,Accessories,Kinesis,0.2,Adventure,In-Store
ST0004,VND0036,ALI-M15,90999,2,TXN001694,28,11,2024,4,CompuZone Chennai,AMD India,Gaming Laptops,Alienware,0.3,Mass Market,In-Store
ST0006,VND0050,PHI-55PUS,65599,1,TXN001695,7,12,2024,4,GameZone Hyderabad,Oppo India,Television,Philips,0.18,Student,In-Store
ST0019,VND0011,APL-AW9,143997,4,TXN001696,15,2,2023,1,FitTech Coimbatore,Sony India,Wearables,Apple,0.2,Mass Market,In-Store
ST0044,VND0038,XIA-MI12,29999,1,TXN001697,27,5,2023,2,TechSpot Ahmedabad,Western Digital,Smartphones,Xiaomi,0.25,Student,In-Store
ST0041,VND0020,PAN-GH6,159999,1,TXN001698,12,8,2022,3,TechPlaza Surat,JBL India,Camera,Panasonic,0.2,Student,Online
ST0032,VND0042,APL-IPH14,233997,4,TXN001699,28,7,2023,3,CyberMart Hyderabad,Jabra India,Smartphones,Apple,0.35,Gaming,In-Store
ST0021,VND0025,KIN-K380,5278,2,TXN001700,18,1,2024,1,PCWorld Ahmedabad,Microsoft India,Accessories,Kinesis,0.12,Mass Market,In-Store
ST0046,VND0035,DEL-XPS13,305997,3,TXN001701,6,2,2022,1,GadgetCrave Delhi,Intel India,Laptops,Dell,0.15,Professional,Online
ST0022,VND0041,PAN-GH6,149999,1,TXN001702,4,12,2022,4,DataStore Bangalore,Kinesis India,Camera,Panasonic,0.25,Fitness,In-Store
ST0030,VND0012,ASU-ROG17,703996,5,TXN001703,6,11,2023,4,TechCenter Mumbai,MSI India,Gaming Laptops,Asus,0.12,Professional,In-Store
ST0002,VND0023,PAN-GH6,175999,1,TXN001704,16,11,2023,4,ElectroMart Delhi,Panasonic India,Camera,Panasonic,0.12,Business,Online
ST0021,VND0027,ASU-ROG17,223999,2,TXN001705,14,1,2023,1,PCWorld Ahmedabad,LG Electronics,Gaming Laptops,Asus,0.3,Professional,In-Store
ST0022,VND0012,SAM-QN85,284999,1,TXN001706,10,9,2022,3,DataStore Bangalore,MSI India,Television,Samsung,0.05,Professional,In-Store
ST0013,VND0015,RAZ-BLA17,155999,1,TXN001707,11,4,2023,2,WearTech Nagpur,Xiaomi India,Gaming Laptops,Razer,0.22,Student,Online
ST0017,VND0040,VIV-X90,41249,1,TXN001708,10,8,2022,3,BudgetTech Nagpur,Nvidia India,Smartphones,Vivo,0.25,Premium,In-Store
ST0009,VND0044,SAM-GAL23,159598,3,TXN001709,20,2,2022,1,HomeTech Jaipur,Zebronics India,Smartphones,Samsung,0.3,Gaming,In-Store
ST0039,VND0007,THI-X1C9,119999,1,TXN001710,10,2,2022,1,ElectronicHub Nagpur,Nikon India,Laptops,ThinkPad,0.25,Fitness,Online
ST0037,VND0027,APL-IPH14,165598,2,TXN001711,20,10,2024,4,DigitalWorld Indore,LG Electronics,Smartphones,Apple,0.08,Fitness,In-Store
ST0011,VND0040,APL-IPH14,382496,5,TXN001712,16,8,2024,3,PhonePlanet Indore,Nvidia India,Smartphones,Apple,0.15,Professional,Online
ST0012,VND0021,JBL-FLP6,63996,5,TXN001713,17,5,2024,2,SmartChoice Bhopal,Acer India,Audio,JBL,0.2,Adventure,In-Store
ST0020,VND0046,KIN-K380,5518,2,TXN001714,14,2,2022,1,PeripheralPlus Kochi,Philips India,Accessories,Kinesis,0.08,Adventure,In-Store
ST0041,VND0039,JBL-FLP6,14399,1,TXN001715,26,6,2024,2,TechPlaza Surat,Seagate India,Audio,JBL,0.1,Mass Market,Online
ST0038,VND0030,THI-X1C9,124799,1,TXN001716,26,6,2023,2,TechMart Bhopal,Polk Audio,Laptops,ThinkPad,0.22,Gaming,In-Store
ST0048,VND0023,HAR-KAR3,70398,2,TXN001717,2,4,2022,2,ElectroFlow Chennai,Panasonic India,Audio,Harman Kardon,0.12,Fitness,Online
ST0026,VND0021,INT-I712K,29249,1,TXN001718,13,6,2024,2,ElectroMax Pune,Acer India,Processors,Intel,0.35,Adventure,Online
ST0036,VND0034,KIN-K380,8547,3,TXN001719,28,2,2023,1,ElectroShop Lucknow,Logitech India,Accessories,Kinesis,0.05,Business,Online
ST0003,VND0049,HUA-P60,246396,4,TXN001720,7,8,2024,3,GadgetHub Bangalore,DJI India,Smartphones,Huawei,0.12,Professional,Online
ST0042,VND0031,POL-PLSBK,51997,4,TXN001721,15,1,2023,1,ElectroCenter Vadodara,Samsung Electronics,Audio,Polk,0.35,Gaming,Online
ST0019,VND0024,WES-4TB,14398,2,TXN001722,5,5,2023,2,FitTech Coimbatore,GoPro India,Storage,WD,0.2,Student,In-Store
ST0044,VND0048,GOP-7R,245999,1,TXN001723,25,9,2022,3,TechSpot Ahmedabad,Bose India,Camera,GoPro,0.18,Student,Online
ST0031,VND0007,CAN-EOS90,73799,1,TXN001724,9,9,2024,3,DigitalStore Chennai,Nikon India,Camera,Canon,0.18,Gaming,Online
ST0037,VND0049,RAZ-BLA17,899996,5,TXN001725,10,7,2023,3,DigitalWorld Indore,DJI India,Gaming Laptops,Razer,0.1,Professional,Online
ST0029,VND0036,ACE-PH317,114399,1,TXN001726,16,3,2023,1,SmartHome Delhi,AMD India,Gaming Laptops,Acer,0.12,Professional,Online
ST0017,VND0005,GOP-7R,737998,3,TXN001727,2,11,2023,4,BudgetTech Nagpur,HP India,Camera,GoPro,0.18,Adventure,Online
ST0031,VND0002,CAN-EOS90,404996,5,TXN001728,1,1,2022,1,DigitalStore Chennai,Samsung Electronics,Camera,Canon,0.1,Student,In-Store
ST0025,VND0007,TAM-2870,323996,4,TXN001729,20,10,2022,4,SoundMart Kolkata,Nikon India,Camera,Tamron,0.1,Mass Market,In-Store
ST0028,VND0005,SAM-TAB8,59498,2,TXN001730,25,6,2024,2,DroneHub Bangalore,HP India,Tablets,Samsung,0.15,Business,In-Store
ST0005,VND0004,PAN-GH6,519997,4,TXN001731,21,8,2022,3,PhotoPro Kolkata,LG Electronics,Camera,Panasonic,0.35,Premium,Online
ST0029,VND0031,HP-PAV15,87998,2,TXN001732,17,4,2024,2,SmartHome Delhi,Samsung Electronics,Laptops,HP,0.2,Professional,In-Store
ST0031,VND0042,SAM-GAL23,49399,1,TXN001733,1,5,2023,2,DigitalStore Chennai,Jabra India,Smartphones,Samsung,0.35,Gaming,Online
ST0014,VND0011,LG-OLED55,491998,3,TXN001734,27,12,2024,4,AudioWorld Kochi,Sony India,Television,LG,0.18,Mass Market,Online
ST0018,VND0041,ZEB-ZEB55,10797,3,TXN001735,12,1,2022,1,AudioMart Pune,Kinesis India,Audio,Zebronics,0.1,Student,Online
ST0050,VND0028,SEA-2TB,11398,2,TXN001736,15,2,2022,1,TechSphere Kolkata,Realme India,Storage,Seagate,0.05,Student,Online
ST0002,VND0041,PAN-GH6,139999,1,TXN001737,24,9,2023,3,ElectroMart Delhi,Kinesis India,Camera,Panasonic,0.3,Adventure,Online
ST0001,VND0016,NIK-Z6III,229999,1,TXN001738,10,3,2022,1,TechWorld Mumbai,Fujifilm India,Camera,Nikon,0.08,Professional,In-Store
ST0050,VND0035,REA-11PRO,83997,4,TXN001739,18,11,2023,4,TechSphere Kolkata,Intel India,Smartphones,Realme,0.3,Gaming,In-Store
ST0004,VND0047,DEL-XPS13,331197,3,TXN001740,19,7,2022,3,CompuZone Chennai,Nothing India,Laptops,Dell,0.08,Student,Online
ST0010,VND0028,LEN-T14,67499,1,TXN001741,28,2,2022,1,MobileMart Lucknow,Realme India,Laptops,Lenovo,0.1,Fitness,In-Store
ST0011,VND0010,FUJ-XT5,83999,1,TXN001742,22,11,2024,4,PhonePlanet Indore,Dell India,Camera,Fujifilm,0.3,Mass Market,Online
ST0006,VND0011,THI-X1C9,151999,1,TXN001743,21,3,2024,1,GameZone Hyderabad,Sony India,Laptops,ThinkPad,0.05,Adventure,Online
ST0017,VND0041,TCL-55C8,224397,3,TXN001744,19,4,2022,2,BudgetTech Nagpur,Kinesis India,Television,TCL,0.12,Premium,In-Store
ST0016,VND0005,APL-IPD11,51999,1,TXN001745,21,11,2023,4,ConnectStore Vadodara,HP India,Tablets,Apple,0.35,Mass Market,In-Store
ST0037,VND0028,STE-DECK,38999,1,TXN001746,17,1,2023,1,DigitalWorld Indore,Realme India,Gaming Console,Steam,0.22,Student,In-Store
ST0013,VND0008,STE-DECK,79998,2,TXN001747,12,1,2024,1,WearTech Nagpur,Asus India,Gaming Console,Steam,0.2,Professional,In-Store
ST0050,VND0008,REA-11PRO,52798,2,TXN001748,20,12,2022,4,TechSphere Kolkata,Asus India,Smartphones,Realme,0.12,Adventure,In-Store
ST0047,VND0027,APL-IPD11,70399,1,TXN001749,21,9,2024,3,TechFusion Bangalore,LG Electronics,Tablets,Apple,0.12,Professional,Online
ST0014,VND0042,GOP-7R,584998,3,TXN001750,6,5,2023,2,AudioWorld Kochi,Jabra India,Camera,GoPro,0.35,Fitness,Online
ST0003,VND0044,HAR-KAR3,27999,1,TXN001751,28,8,2022,3,GadgetHub Bangalore,Zebronics India,Audio,Harman Kardon,0.3,Student,In-Store
ST0050,VND0023,ASU-ROG17,559997,5,TXN001752,23,10,2024,4,TechSphere Kolkata,Panasonic India,Gaming Laptops,Asus,0.3,Gaming,Online
ST0012,VND0005,LG-OLED55,527997,3,TXN001753,4,8,2024,3,SmartChoice Bhopal,HP India,Television,LG,0.12,Gaming,In-Store
ST0039,VND0046,LEN-T14,127498,2,TXN001754,2,9,2023,3,ElectronicHub Nagpur,Philips India,Laptops,Lenovo,0.15,Adventure,Online
ST0016,VND0013,FUJ-XT5,227998,2,TXN001755,10,8,2022,3,ConnectStore Vadodara,TCL India,Camera,Fujifilm,0.05,Business,In-Store
ST0032,VND0033,SAM-QN85,284999,1,TXN001756,15,6,2023,2,CyberMart Hyderabad,Tamron India,Television,Samsung,0.05,Adventure,In-Store
ST0032,VND0021,TCL-55C8,178498,3,TXN001757,27,10,2024,4,CyberMart Hyderabad,Acer India,Television,TCL,0.3,Gaming,Online
ST0012,VND0012,APL-MBA13,272998,3,TXN001758,15,5,2023,2,SmartChoice Bhopal,MSI India,Laptops,Apple,0.3,Student,In-Store
ST0018,VND0014,ZEB-ZEB55,2999,1,TXN001759,20,10,2023,4,AudioMart Pune,Lenovo India,Audio,Zebronics,0.25,Professional,Online
ST0012,VND0023,GAR-WTC6,52498,3,TXN001760,8,1,2023,1,SmartChoice Bhopal,Panasonic India,Wearables,Garmin,0.3,Gaming,Online
ST0034,VND0032,STE-DECK,45999,1,TXN001761,27,5,2022,2,TechSavvy Pune,Garmin India,Gaming Console,Steam,0.08,Student,In-Store
ST0028,VND0023,NVI-RTX40,71999,1,TXN001762,24,4,2023,2,DroneHub Bangalore,Panasonic India,Graphics Cards,Nvidia,0.2,Adventure,In-Store
ST0014,VND0026,TAM-2870,80999,1,TXN001763,1,9,2024,3,AudioWorld Kochi,Huawei India,Camera,Tamron,0.1,Mass Market,Online
ST0002,VND0009,CAN-EOS90,314997,5,TXN001764,7,8,2023,3,ElectroMart Delhi,Bose India,Camera,Canon,0.3,Premium,Online
ST0023,VND0025,REA-11PRO,38999,2,TXN001765,17,11,2022,4,GraphicsHub Chennai,Microsoft India,Smartphones,Realme,0.35,Business,In-Store
ST0044,VND0032,STE-DECK,174997,5,TXN001766,11,4,2023,2,TechSpot Ahmedabad,Garmin India,Gaming Console,Steam,0.3,Business,Online
ST0009,VND0020,BOH-QC45,28499,1,TXN001767,19,8,2022,3,HomeTech Jaipur,JBL India,Audio,Bose,0.05,Gaming,In-Store
ST0035,VND0045,APL-MBA13,213198,2,TXN001768,7,2,2022,1,GadgetGalaxy Jaipur,Steam India,Laptops,Apple,0.18,Fitness,Online
ST0041,VND0011,LOG-MX3,20397,3,TXN001769,7,3,2024,1,TechPlaza Surat,Sony India,Accessories,Logitech,0.15,Business,In-Store
ST0017,VND0001,SAM-GAL23,118558,2,TXN001770,28,3,2024,1,BudgetTech Nagpur,Apple Store Partner,Smartphones,Samsung,0.22,Professional,In-Store
ST0034,VND0044,SON-WH1000,21999,1,TXN001771,1,4,2023,2,TechSavvy Pune,Zebronics India,Audio,Sony,0.12,Gaming,In-Store
ST0003,VND0016,BOH-QC45,113996,4,TXN001772,22,7,2022,3,GadgetHub Bangalore,Fujifilm India,Audio,Bose,0.05,Professional,In-Store
ST0041,VND0020,MIC-SF8,161998,2,TXN001773,19,11,2023,4,TechPlaza Surat,JBL India,Tablets,Microsoft,0.1,Business,Online
ST0025,VND0026,REA-11PRO,28499,1,TXN001774,7,8,2023,3,SoundMart Kolkata,Huawei India,Smartphones,Realme,0.05,Gaming,In-Store
ST0020,VND0001,XIA-MI12,51999,2,TXN001775,20,12,2023,4,PeripheralPlus Kochi,Apple Store Partner,Smartphones,Xiaomi,0.35,Fitness,Online
ST0032,VND0017,HUA-P60,64399,1,TXN001776,4,10,2023,4,CyberMart Hyderabad,OnePlus India,Smartphones,Huawei,0.08,Adventure,Online
ST0015,VND0015,SON-WH1000,16249,1,TXN001777,4,11,2023,4,ProCam Surat,Xiaomi India,Audio,Sony,0.35,Professional,In-Store
ST0001,VND0005,INT-I712K,40499,1,TXN001778,18,12,2024,4,TechWorld Mumbai,HP India,Processors,Intel,0.1,Professional,In-Store
ST0024,VND0014,MIC-SF8,161998,2,TXN001779,26,10,2024,4,AudioZone Mumbai,Lenovo India,Tablets,Microsoft,0.1,Business,In-Store
ST0007,VND0043,THI-X1C9,271998,2,TXN001780,15,9,2023,3,OfficeMax Pune,Lenovo India,Laptops,ThinkPad,0.15,Professional,Online
ST0049,VND0028,ASU-ROG17,262398,2,TXN001781,26,4,2024,2,DigitalEdge Hyderabad,Realme India,Gaming Laptops,Asus,0.18,Business,In-Store
ST0005,VND0011,THI-X1C9,431997,3,TXN001782,4,2,2023,1,PhotoPro Kolkata,Sony India,Laptops,ThinkPad,0.1,Adventure,Online
ST0024,VND0030,WES-4TB,18898,3,TXN001783,3,12,2022,4,AudioZone Mumbai,Polk Audio,Storage,WD,0.3,Adventure,Online
ST0007,VND0022,SAM-TAB8,104997,4,TXN001784,4,4,2024,2,OfficeMax Pune,Harman Kardon,Tablets,Samsung,0.25,Adventure,In-Store
ST0039,VND0044,NVI-RTX40,67499,1,TXN001785,20,12,2022,4,ElectronicHub Nagpur,Zebronics India,Graphics Cards,Nvidia,0.25,Professional,In-Store
ST0023,VND0005,SAM-TAB8,148746,5,TXN001786,12,6,2023,2,GraphicsHub Chennai,HP India,Tablets,Samsung,0.15,Premium,Online
ST0035,VND0024,LG-OLED55,139999,1,TXN001787,10,9,2024,3,GadgetGalaxy Jaipur,GoPro India,Television,LG,0.3,Business,Online
ST0005,VND0037,JAB-75T,9749,1,TXN001788,24,11,2022,4,PhotoPro Kolkata,Corsair India,Audio,Jabra,0.25,Gaming,In-Store
ST0030,VND0003,APL-MBA13,101399,1,TXN001789,24,4,2022,2,TechCenter Mumbai,Sony India,Laptops,Apple,0.22,Premium,In-Store
ST0018,VND0050,ASU-ROG17,623996,5,TXN001790,26,10,2022,4,AudioMart Pune,Oppo India,Gaming Laptops,Asus,0.22,Adventure,In-Store
ST0014,VND0039,THI-X1C9,335998,3,TXN001791,18,11,2024,4,AudioWorld Kochi,Seagate India,Laptops,ThinkPad,0.3,Adventure,Online
ST0050,VND0006,TAM-2870,269997,4,TXN001792,8,5,2023,2,TechSphere Kolkata,Canon India,Camera,Tamron,0.25,Fitness,Online
ST0006,VND0048,BOH-QC45,97497,5,TXN001793,3,10,2023,4,GameZone Hyderabad,Bose India,Audio,Bose,0.35,Student,Online
ST0041,VND0001,LEN-T14,61499,1,TXN001794,11,5,2023,2,TechPlaza Surat,Apple Store Partner,Laptops,Lenovo,0.18,Mass Market,Online
ST0007,VND0041,LOG-MX3,15198,2,TXN001795,7,4,2023,2,OfficeMax Pune,Kinesis India,Accessories,Logitech,0.05,Professional,Online
ST0040,VND0014,NIK-Z6III,879996,4,TXN001796,17,1,2023,1,GadgetStore Kochi,Lenovo India,Camera,Nikon,0.12,Business,Online
ST0008,VND0029,DEL-XPS13,110399,1,TXN001797,1,5,2022,2,iStore Ahmedabad,Alienware India,Laptops,Dell,0.08,Adventure,In-Store
ST0016,VND0044,APL-IPD11,147198,2,TXN001798,8,12,2022,4,ConnectStore Vadodara,Zebronics India,Tablets,Apple,0.08,Fitness,Online
ST0006,VND0022,NVI-RTX40,323996,4,TXN001799,11,3,2023,1,GameZone Hyderabad,Harman Kardon,Graphics Cards,Nvidia,0.1,Fitness,Online
ST0010,VND0044,STE-DECK,97498,3,TXN001800,1,8,2023,3,MobileMart Lucknow,Zebronics India,Gaming Console,Steam,0.35,Adventure,In-Store
ST0017,VND0021,RAZ-BLA17,649997,5,TXN001801,4,4,2023,2,BudgetTech Nagpur,Acer India,Gaming Laptops,Razer,0.35,Student,In-Store
ST0001,VND0044,STE-DECK,43999,1,TXN001802,11,6,2023,2,TechWorld Mumbai,Zebronics India,Gaming Console,Steam,0.12,Mass Market,In-Store
ST0002,VND0019,STE-DECK,189996,4,TXN001803,26,1,2023,1,ElectroMart Delhi,Vivo India,Gaming Console,Steam,0.05,Premium,Online
ST0005,VND0021,REA-11PRO,142495,5,TXN001804,10,9,2023,3,PhotoPro Kolkata,Acer India,Smartphones,Realme,0.05,Gaming,Online
ST0028,VND0024,ASU-ROG17,127999,1,TXN001805,25,5,2023,2,DroneHub Bangalore,GoPro India,Gaming Laptops,Asus,0.2,Student,Online
ST0028,VND0023,HAR-KAR3,31199,1,TXN001806,27,1,2023,1,DroneHub Bangalore,Panasonic India,Audio,Harman Kardon,0.22,Student,Online
ST0023,VND0021,POL-PLSBK,14999,1,TXN001807,15,6,2024,2,GraphicsHub Chennai,Acer India,Audio,Polk,0.25,Business,In-Store
ST0001,VND0007,ONE-11R,159997,4,TXN001808,9,12,2024,4,TechWorld Mumbai,Nikon India,Smartphones,OnePlus,0.2,Student,In-Store
ST0025,VND0030,ASU-ROG17,147199,1,TXN001809,13,8,2024,3,SoundMart Kolkata,Polk Audio,Gaming Laptops,Asus,0.08,Business,In-Store
ST0024,VND0041,SEA-2TB,28495,5,TXN001810,5,9,2024,3,AudioZone Mumbai,Kinesis India,Storage,Seagate,0.05,Mass Market,In-Store
ST0021,VND0049,RAZ-BLA17,539997,3,TXN001811,17,1,2023,1,PCWorld Ahmedabad,DJI India,Gaming Laptops,Razer,0.1,Student,In-Store
ST0037,VND0024,ASU-ROG17,441597,3,TXN001812,10,7,2024,3,DigitalWorld Indore,GoPro India,Gaming Laptops,Asus,0.08,Gaming,Online
ST0004,VND0036,GAR-WTC6,23749,1,TXN001813,22,11,2022,4,CompuZone Chennai,AMD India,Wearables,Garmin,0.05,Fitness,Online
ST0009,VND0018,RAZ-BLA17,175999,1,TXN001814,23,7,2024,3,HomeTech Jaipur,Razer India,Gaming Laptops,Razer,0.12,Mass Market,Online
ST0014,VND0034,LOG-MX3,5999,1,TXN001815,7,7,2022,3,AudioWorld Kochi,Logitech India,Accessories,Logitech,0.25,Premium,Online
ST0048,VND0032,GOP-7R,284999,1,TXN001816,2,3,2022,1,ElectroFlow Chennai,Garmin India,Camera,GoPro,0.05,Mass Market,In-Store
ST0028,VND0035,RAZ-BLA17,735996,4,TXN001817,6,2,2024,1,DroneHub Bangalore,Intel India,Gaming Laptops,Razer,0.08,Premium,Online
ST0025,VND0036,APL-MBA13,331497,3,TXN001818,16,10,2024,4,SoundMart Kolkata,AMD India,Laptops,Apple,0.15,Fitness,Online
ST0005,VND0013,LEN-T14,63749,1,TXN001819,13,4,2022,2,PhotoPro Kolkata,TCL India,Laptops,Lenovo,0.15,Mass Market,Online
ST0038,VND0031,NVI-RTX40,316796,4,TXN001820,26,11,2024,4,TechMart Bhopal,Samsung Electronics,Graphics Cards,Nvidia,0.12,Premium,Online
ST0041,VND0007,JAB-75T,27298,3,TXN001821,27,5,2022,2,TechPlaza Surat,Nikon India,Audio,Jabra,0.3,Professional,In-Store
ST0038,VND0050,NVI-RTX40,331196,4,TXN001822,17,4,2024,2,TechMart Bhopal,Oppo India,Graphics Cards,Nvidia,0.08,Professional,Online
ST0001,VND0044,NVI-RTX40,79199,1,TXN001823,6,2,2023,1,TechWorld Mumbai,Zebronics India,Graphics Cards,Nvidia,0.12,Student,In-Store
ST0017,VND0024,HAR-KAR3,27999,1,TXN001824,11,8,2022,3,BudgetTech Nagpur,GoPro India,Audio,Harman Kardon,0.3,Adventure,Online
ST0006,VND0041,LOG-MX3,12478,2,TXN001825,16,8,2024,3,GameZone Hyderabad,Kinesis India,Accessories,Logitech,0.22,Business,In-Store
ST0048,VND0045,NVI-RTX40,152998,2,TXN001826,21,2,2024,1,ElectroFlow Chennai,Steam India,Graphics Cards,Nvidia,0.15,Premium,Online
ST0009,VND0012,ONE-11R,34999,1,TXN001827,14,11,2022,4,HomeTech Jaipur,MSI India,Smartphones,OnePlus,0.3,Student,Online
ST0022,VND0001,DEL-XPS13,305997,3,TXN001828,10,4,2024,2,DataStore Bangalore,Apple Store Partner,Laptops,Dell,0.15,Fitness,In-Store
ST0008,VND0048,TAM-2870,70199,1,TXN001829,10,7,2022,3,iStore Ahmedabad,Bose India,Camera,Tamron,0.22,Fitness,Online
ST0005,VND0047,ALI-M15,110498,2,TXN001830,5,6,2023,2,PhotoPro Kolkata,Nothing India,Gaming Laptops,Alienware,0.15,Premium,Online
ST0046,VND0012,FUJ-XT5,191998,2,TXN001831,18,9,2024,3,GadgetCrave Delhi,MSI India,Camera,Fujifilm,0.2,Fitness,Online
ST0034,VND0045,APL-MBA13,194999,2,TXN001832,25,12,2022,4,TechSavvy Pune,Steam India,Laptops,Apple,0.25,Student,In-Store
ST0029,VND0004,COR-K95,13799,1,TXN001833,27,10,2022,4,SmartHome Delhi,LG Electronics,Accessories,Corsair,0.08,Business,In-Store
ST0031,VND0010,ACE-PH317,220998,2,TXN001834,18,2,2023,1,DigitalStore Chennai,Dell India,Gaming Laptops,Acer,0.15,Gaming,Online
ST0041,VND0028,BOH-QC45,76497,3,TXN001835,16,9,2024,3,TechPlaza Surat,Realme India,Audio,Bose,0.15,Professional,In-Store
ST0041,VND0033,STE-DECK,43999,1,TXN001836,21,8,2024,3,TechPlaza Surat,Tamron India,Gaming Console,Steam,0.12,Adventure,In-Store
ST0014,VND0043,APL-AW9,33749,1,TXN001837,3,9,2024,3,AudioWorld Kochi,Lenovo India,Wearables,Apple,0.25,Mass Market,In-Store
ST0011,VND0023,LG-OLED55,311998,2,TXN001838,17,11,2023,4,PhonePlanet Indore,Panasonic India,Television,LG,0.22,Fitness,In-Store
ST0045,VND0045,NVI-RTX40,71999,1,TXN001839,1,1,2023,1,ElectroVibe Mumbai,Steam India,Graphics Cards,Nvidia,0.2,Adventure,Online
ST0003,VND0020,NIK-Z6III,199999,1,TXN001840,11,2,2024,1,GadgetHub Bangalore,JBL India,Camera,Nikon,0.2,Mass Market,Online
ST0037,VND0044,VIV-X90,50599,1,TXN001841,14,3,2023,1,DigitalWorld Indore,Zebronics India,Smartphones,Vivo,0.08,Gaming,Online
ST0013,VND0022,WES-4TB,21058,3,TXN001842,2,11,2022,4,WearTech Nagpur,Harman Kardon,Storage,WD,0.22,Student,Online
ST0037,VND0002,HP-PAV15,96798,2,TXN001843,10,12,2023,4,DigitalWorld Indore,Samsung Electronics,Laptops,HP,0.12,Mass Market,In-Store
ST0020,VND0024,DEL-XPS13,341997,3,TXN001844,18,10,2023,4,PeripheralPlus Kochi,GoPro India,Laptops,Dell,0.05,Professional,In-Store
